# Dirsearch started Mon Jun  3 14:53:33 2024 as: /usr/bin/dirsearch -u http://freelancer.htb/

400   157B   http://freelancer.htb/\..\..\..\..\..\..\..\..\..\etc\passwd
302     0B   http://freelancer.htb/admin/controlpanel.jsp    -> REDIRECTS TO: /admin/login/?next=/admin/controlpanel.jsp
302     0B   http://freelancer.htb/admin/controlpanel.html    -> REDIRECTS TO: /admin/login/?next=/admin/controlpanel.html
302     0B   http://freelancer.htb/admin/controlpanel.js    -> REDIRECTS TO: /admin/login/?next=/admin/controlpanel.js
302     0B   http://freelancer.htb/admin/cp    -> REDIRECTS TO: /admin/login/?next=/admin/cp
302     0B   http://freelancer.htb/admin/cp.php    -> REDIRECTS TO: /admin/login/?next=/admin/cp.php
302     0B   http://freelancer.htb/admin/cp.aspx    -> REDIRECTS TO: /admin/login/?next=/admin/cp.aspx
302     0B   http://freelancer.htb/admin/cp.jsp    -> REDIRECTS TO: /admin/login/?next=/admin/cp.jsp
302     0B   http://freelancer.htb/admin/cp.html    -> REDIRECTS TO: /admin/login/?next=/admin/cp.html
302     0B   http://freelancer.htb/admin/cp.js    -> REDIRECTS TO: /admin/login/?next=/admin/cp.js
302     0B   http://freelancer.htb/admin/data/autosuggest    -> REDIRECTS TO: /admin/login/?next=/admin/data/autosuggest
302     0B   http://freelancer.htb/admin/db/    -> REDIRECTS TO: /admin/login/?next=/admin/db/
302     0B   http://freelancer.htb/admin/default    -> REDIRECTS TO: /admin/login/?next=/admin/default
302     0B   http://freelancer.htb/admin/default/admin.asp    -> REDIRECTS TO: /admin/login/?next=/admin/default/admin.asp
302     0B   http://freelancer.htb/admin/default.asp    -> REDIRECTS TO: /admin/login/?next=/admin/default.asp
302     0B   http://freelancer.htb/admin/default/login.asp    -> REDIRECTS TO: /admin/login/?next=/admin/default/login.asp
302     0B   http://freelancer.htb/admin/download.php    -> REDIRECTS TO: /admin/login/?next=/admin/download.php
302     0B   http://freelancer.htb/admin/dumper/    -> REDIRECTS TO: /admin/login/?next=/admin/dumper/
302     0B   http://freelancer.htb/admin/error.log    -> REDIRECTS TO: /admin/login/?next=/admin/error.log
302     0B   http://freelancer.htb/admin/error.txt    -> REDIRECTS TO: /admin/login/?next=/admin/error.txt
302     0B   http://freelancer.htb/admin/error_log    -> REDIRECTS TO: /admin/login/?next=/admin/error_log
302     0B   http://freelancer.htb/admin/errors.log    -> REDIRECTS TO: /admin/login/?next=/admin/errors.log
302     0B   http://freelancer.htb/admin/export.php    -> REDIRECTS TO: /admin/login/?next=/admin/export.php
302     0B   http://freelancer.htb/admin/FCKeditor    -> REDIRECTS TO: /admin/login/?next=/admin/FCKeditor
302     0B   http://freelancer.htb/admin/fckeditor/editor/filemanager/browser/default/connectors/asp/connector.asp    -> REDIRECTS TO: /admin/login/?next=/admin/fckeditor/editor/filemanager/browser/default/connectors/asp/connector.asp
302     0B   http://freelancer.htb/admin/fckeditor/editor/filemanager/browser/default/connectors/aspx/connector.aspx    -> REDIRECTS TO: /admin/login/?next=/admin/fckeditor/editor/filemanager/browser/default/connectors/aspx/connector.aspx
302     0B   http://freelancer.htb/admin/fckeditor/editor/filemanager/browser/default/connectors/php/connector.php    -> REDIRECTS TO: /admin/login/?next=/admin/fckeditor/editor/filemanager/browser/default/connectors/php/connector.php
302     0B   http://freelancer.htb/admin/fckeditor/editor/filemanager/connectors/asp/connector.asp    -> REDIRECTS TO: /admin/login/?next=/admin/fckeditor/editor/filemanager/connectors/asp/connector.asp
302     0B   http://freelancer.htb/admin/fckeditor/editor/filemanager/connectors/asp/upload.asp    -> REDIRECTS TO: /admin/login/?next=/admin/fckeditor/editor/filemanager/connectors/asp/upload.asp
302     0B   http://freelancer.htb/admin/fckeditor/editor/filemanager/connectors/aspx/connector.aspx    -> REDIRECTS TO: /admin/login/?next=/admin/fckeditor/editor/filemanager/connectors/aspx/connector.aspx
302     0B   http://freelancer.htb/admin/fckeditor/editor/filemanager/connectors/aspx/upload.aspx    -> REDIRECTS TO: /admin/login/?next=/admin/fckeditor/editor/filemanager/connectors/aspx/upload.aspx
302     0B   http://freelancer.htb/admin/fckeditor/editor/filemanager/connectors/php/connector.php    -> REDIRECTS TO: /admin/login/?next=/admin/fckeditor/editor/filemanager/connectors/php/connector.php
302     0B   http://freelancer.htb/admin/fckeditor/editor/filemanager/connectors/php/upload.php    -> REDIRECTS TO: /admin/login/?next=/admin/fckeditor/editor/filemanager/connectors/php/upload.php
302     0B   http://freelancer.htb/admin/fckeditor/editor/filemanager/upload/asp/upload.asp    -> REDIRECTS TO: /admin/login/?next=/admin/fckeditor/editor/filemanager/upload/asp/upload.asp
